progress_id,enrollment_id,completed_percent,last_access_date
12729,4854,30,2025-10-12
12730,9485,45,2022-02-12
12731,3382,28,2025-10-05
12732,4332,81,2019-10-26
12733,3609,81,2022-08-12
12734,2257,55,2025-02-15
12735,9166,53,2023-03-24
12736,7465,84,2020-08-03
12737,674,46,2022-06-28
12738,5001,79,2024-04-23
12739,2548,7,2025-12-24
12740,4504,60,2020-08-18
12741,9053,17,2024-08-26
12742,3378,79,2025-05-09
12743,5797,69,2023-01-15
12744,3287,16,2022-08-13
12745,1025,37,2022-03-03
12746,1616,91,2025-10-01
12747,6669,30,2020-06-24
12748,4353,99,2021-08-27
12749,5850,58,2024-05-26
12750,4472,92,2022-04-28
12751,1897,43,2024-01-14
12752,6825,47,2024-01-07
12753,6791,32,2020-06-06
12754,5933,17,2024-02-26
12755,8351,21,2019-10-24
12756,7067,32,2024-06-18
12757,4015,30,2022-03-01
12758,6105,71,2022-07-29
12759,8416,63,2025-11-28
12760,5596,100,2025-09-20
12761,3365,14,2023-12-31
12762,4149,71,2024-06-24
12763,9427,53,2023-10-10
12764,7747,67,2021-10-30
12765,5369,51,2022-02-18
12766,9682,49,2021-06-07
12767,401,77,2025-06-01
12768,2002,73,2022-05-23
12769,3657,17,2020-06-07
12770,1563,64,2020-05-15
12771,1780,38,2023-12-22
12772,5179,57,2022-04-22
12773,9800,24,2019-11-15
12774,914,47,2020-10-27
12775,2994,50,2021-08-03
12776,8174,76,2021-09-02
12777,8062,42,2024-08-24
12778,7061,81,2020-06-24
12779,1260,57,2020-07-06
12780,3104,54,2021-03-22
12781,9602,27,2022-04-12
12782,9415,99,2019-08-25
12783,9700,50,2021-02-23
12784,3171,84,2021-09-15
12785,4242,50,2022-10-22
12786,501,73,2020-06-10
12787,4400,86,2020-12-24
12788,9399,47,2022-06-13
12789,8039,60,2025-08-24
12790,8730,56,2019-08-09
12791,430,30,2023-11-01
12792,3708,65,2020-04-01
12793,3926,59,2025-01-11
12794,248,20,2021-08-21
12795,2001,17,2019-11-09
12796,5480,47,2022-04-19
12797,2905,49,2024-12-27
12798,4480,63,2019-05-10
12799,1382,24,2020-01-14
12800,4698,63,2022-09-10
12801,3406,20,2022-01-11
12802,5407,15,2023-05-28
12803,7873,30,2024-03-31
12804,898,0,2023-02-10
12805,2347,28,2021-04-07
12806,8157,74,2024-09-11
12807,2030,15,2023-10-03
12808,105,23,2021-10-13
12809,8046,66,2023-02-14
12810,4974,50,2024-03-04
12811,5147,83,2020-02-16
12812,2346,61,2023-12-18
12813,9224,76,2022-11-26
12814,2322,78,2022-05-28
12815,3780,18,2022-04-11
12816,9120,50,2025-06-14
12817,4395,13,2020-06-27
12818,7042,41,2023-06-30
12819,6636,35,2022-02-05
12820,7886,0,2021-01-02
12821,7424,52,2025-09-21
12822,1817,47,2020-06-03
12823,2911,28,2025-02-19
12824,9381,17,2021-09-01
12825,4837,67,2021-04-01
12826,7296,54,2021-09-06
12827,9345,23,2019-09-01
12828,4150,79,2022-09-11
12829,6886,68,2020-03-29
12830,3750,40,2024-08-08
12831,4987,44,2019-11-16
12832,5849,36,2019-11-25
12833,5628,48,2020-04-16
12834,57,97,2024-12-10
12835,7308,100,2020-09-04
12836,5110,95,2023-02-25
12837,2035,14,2019-07-21
12838,6698,19,2023-11-03
12839,3894,61,2025-05-28
12840,1084,63,2019-12-21
12841,3425,60,2020-04-04
12842,6699,56,2024-11-08
12843,9592,100,2025-01-30
12844,7617,24,2023-08-19
12845,776,41,2024-03-14
12846,4939,87,2022-02-26
12847,7415,39,2019-12-14
12848,9589,19,2022-04-07
12849,9026,84,2019-11-15
12850,9825,56,2020-10-07
12851,6510,45,2023-09-16
12852,6141,62,2020-10-30
12853,5346,78,2023-10-25
12854,2562,84,2022-04-07
12855,2771,63,2019-05-22
12856,811,56,2024-07-02
12857,803,100,2023-03-30
12858,774,29,2026-03-02
12859,3889,64,2023-12-19
12860,1441,41,2022-12-14
12861,4392,91,2021-04-18
12862,5217,41,2025-10-28
12863,2173,51,2024-07-26
12864,8777,6,2021-08-13
12865,7803,39,2022-01-19
12866,7427,62,2020-12-08
12867,9078,59,2021-11-14
12868,7774,94,2020-04-26
12869,6956,38,2020-04-28
12870,1975,24,2021-09-25
12871,1502,84,2025-03-28
12872,4449,79,2020-03-21
12873,4964,52,2019-12-30
12874,9888,66,2020-03-08
12875,5830,27,2020-08-18
12876,5157,74,2019-12-26
12877,9582,22,2022-12-05
12878,9285,7,2021-04-14
12879,3537,20,2024-04-11
12880,9766,59,2025-07-31
12881,5265,61,2019-09-12
12882,2885,71,2020-01-10
12883,4078,47,2024-06-11
12884,7813,93,2024-04-01
12885,3848,60,2024-02-28
12886,7349,59,2021-06-10
12887,5930,23,2024-03-14
12888,2950,45,2023-02-25
12889,3284,30,2019-07-08
12890,1325,2,2024-01-06
12891,1967,20,2022-08-09
12892,234,44,2021-12-07
12893,3168,18,2019-07-30
12894,9586,55,2022-11-13
12895,9818,74,2022-07-23
12896,1965,35,2019-07-21
12897,6704,32,2022-08-15
12898,3578,39,2025-10-06
12899,3942,36,2023-10-12
12900,8459,94,2022-06-24
12901,6582,52,2025-10-26
12902,944,14,2021-11-01
12903,8706,14,2019-09-30
12904,5293,16,2020-03-04
12905,117,34,2025-11-25
12906,728,74,2024-04-25
12907,9758,99,2020-11-27
12908,6288,83,2024-10-17
12909,7222,61,2025-07-12
12910,2788,100,2024-12-02
12911,7073,38,2025-06-03
12912,6467,50,2025-02-16
12913,7497,58,2024-04-26
12914,2626,60,2020-04-07
12915,3964,46,2019-06-08
12916,8848,65,2019-07-17
12917,4497,66,2019-06-27
12918,6112,46,2020-08-18
12919,8615,99,2026-01-06
12920,6887,43,2024-04-17
12921,1240,70,2024-01-08
12922,6216,83,2023-03-24
12923,7666,82,2025-01-02
12924,229,57,2022-01-13
12925,719,7,2021-03-07
12926,4557,59,2023-04-07
12927,6959,27,2022-01-08
12928,3915,47,2025-03-17
12929,9383,36,2024-12-22
12930,5538,66,2021-12-21
12931,6161,28,2025-04-04
12932,9189,54,2022-11-07
12933,8168,40,2019-07-11
12934,5597,71,2026-01-11
12935,7964,65,2023-03-18
12936,1975,66,2021-09-18
12937,1433,45,2021-06-23
12938,4280,79,2023-06-02
12939,9282,89,2024-04-20
12940,75,40,2020-05-11
12941,2672,46,2021-06-26
12942,6983,0,2025-09-20
12943,9053,48,2024-12-03
12944,2000,47,2020-03-04
12945,5300,13,2026-02-06
12946,3838,100,2025-07-17
12947,2955,84,2019-12-04
12948,7805,32,2019-07-11
12949,1909,8,2024-12-30
12950,9762,17,2025-02-16
12951,4002,74,2020-07-31
12952,5139,88,2023-09-27
12953,3195,26,2024-07-17
12954,8057,42,2024-12-24
12955,7589,25,2022-04-08
12956,467,81,2023-06-26
12957,1537,17,2022-04-27
12958,8635,29,2023-09-06
12959,3386,57,2021-10-19
12960,6751,100,2024-04-09
12961,4125,7,2023-03-28
12962,2599,100,2024-04-07
12963,9432,35,2022-08-04
12964,3192,75,2019-06-29
12965,7852,59,2024-02-08
12966,4276,39,2022-09-06
12967,5101,46,2025-05-05
12968,8110,77,2021-07-25
12969,7585,24,2024-12-27
12970,5479,35,2022-10-02
12971,901,36,2024-06-16
12972,7273,24,2019-09-22
12973,4641,30,2025-05-10
12974,3894,26,2025-09-02
12975,4442,44,2025-09-09
12976,5873,92,2021-04-27
12977,4493,86,2021-07-30
12978,53,49,2019-07-27
12979,7600,100,2025-06-15
12980,3481,76,2021-05-28
12981,8087,54,2019-08-06
12982,1041,23,2024-07-19
12983,4785,78,2019-01-18
12984,1763,63,2020-08-02
12985,5379,43,2019-11-20
12986,1723,50,2026-03-16
12987,5771,56,2025-04-19
12988,1429,28,2024-05-08
12989,9744,32,2022-12-26
12990,6710,0,2020-12-21
12991,9570,100,2024-08-18
12992,3242,62,2025-05-06
12993,426,38,2020-04-11
12994,2360,29,2020-09-10
12995,9329,15,2020-06-28
12996,2582,65,2026-02-15
12997,1430,72,2019-06-11
12998,5733,45,2024-09-21
12999,8404,86,2025-07-06
13000,1215,40,2023-04-28
13001,6690,36,2024-10-27
13002,391,37,2024-10-08
13003,6946,55,2020-06-23
13004,1094,61,2023-05-28
13005,381,38,2022-03-19
13006,2044,35,2024-05-25
13007,8197,63,2024-10-21
13008,9080,94,2024-06-06
13009,2866,54,2020-05-12
13010,8214,86,2024-02-10
13011,7722,76,2026-01-26
13012,981,67,2024-03-25
13013,3304,40,2021-02-16
13014,4477,86,2020-03-21
13015,3733,40,2023-07-26
13016,3521,64,2025-05-01
13017,2286,42,2022-11-28
13018,4316,41,2023-05-17
13019,9991,30,2022-10-21
13020,7247,36,2021-03-29
13021,4452,28,2024-04-11
13022,3104,37,2021-06-04
13023,5452,24,2025-09-27
13024,7211,36,2024-12-12
13025,9997,60,2022-04-09
13026,2483,0,2022-09-17
13027,6569,67,2021-07-31
13028,4846,70,2023-11-21
13029,1533,62,2019-11-27
13030,1161,73,2021-11-03
13031,4928,65,2021-01-25
13032,4377,65,2020-08-14
13033,103,43,2020-01-07
13034,1443,25,2024-02-28
13035,6969,96,2021-01-16
13036,8105,79,2024-10-14
13037,1220,61,2021-10-27
13038,2374,43,2020-02-27
13039,9075,37,2019-11-15
13040,1278,1,2022-02-15
13041,916,95,2025-02-15
13042,2121,46,2025-01-06
13043,9512,63,2025-07-11
13044,1696,43,2025-06-29
13045,5646,42,2020-08-17
13046,8100,50,2020-09-20
13047,3720,60,2020-08-02
13048,9107,54,2021-06-28
13049,2956,100,2023-04-28
13050,4019,100,2021-03-07
13051,8590,100,2021-02-17
13052,2719,46,2025-12-19
13053,8637,40,2019-09-20
13054,7214,53,2023-10-27
13055,2418,52,2020-12-30
13056,6031,11,2021-03-17
13057,9164,74,2020-12-17
13058,6252,54,2020-03-10
13059,4389,60,2022-01-31
13060,2223,52,2022-11-18
13061,8969,52,2023-01-18
13062,7972,58,2019-08-11
13063,544,78,2026-07-07
13064,9806,54,2022-10-27
13065,4830,60,2021-12-29
13066,5988,50,2022-08-13
13067,8261,71,2021-12-22
13068,8378,49,2021-01-18
13069,1990,59,2024-01-18
13070,6138,20,2022-10-27
13071,708,84,2026-03-27
13072,5797,100,2022-10-10
13073,983,50,2020-12-25
13074,3862,34,2024-08-14
13075,8184,41,2021-08-04
13076,8467,56,2022-08-15
13077,3227,0,2024-04-24
13078,6604,52,2021-02-07
13079,1211,69,2021-09-07
13080,6207,31,2023-02-17
13081,8424,19,2021-04-03
13082,8998,67,2025-02-14
13083,4273,32,2020-08-13
13084,3541,52,2021-02-11
13085,4426,42,2022-04-10
13086,3754,24,2024-06-16
13087,4184,17,2022-10-31
13088,7598,36,2024-12-12
13089,4246,37,2025-08-10
13090,878,52,2022-03-15
13091,5634,50,2022-07-21
13092,8600,0,2023-04-05
13093,6760,66,2021-09-13
13094,9161,77,2024-02-29
13095,1699,40,2022-02-27
13096,3684,28,2022-09-13
13097,5286,27,2026-01-20
13098,9799,54,2020-02-15
13099,7098,59,2024-09-10
13100,6938,76,2023-02-15
13101,6854,75,2020-08-21
13102,1164,11,2023-02-08
13103,6557,64,2022-07-27
13104,7498,32,2025-01-25
13105,4748,49,2022-08-21
13106,7890,80,2024-01-15
13107,9112,68,2024-11-02
13108,8676,41,2020-10-18
13109,9214,53,2025-02-15
13110,2704,66,2025-01-02
13111,9326,16,2026-02-09
13112,813,24,2021-07-08
13113,6350,21,2021-06-26
13114,2063,54,2023-11-04
13115,929,66,2020-10-14
13116,6156,36,2023-05-11
13117,1663,32,2021-07-02
13118,9981,77,2020-06-05
13119,69,52,2024-10-30
13120,1695,26,2025-04-20
13121,378,51,2024-12-05
13122,6323,33,2024-12-25
13123,6420,53,2019-12-27
13124,2955,28,2020-02-10
13125,696,42,2021-01-11
13126,9564,57,2020-05-07
13127,7197,71,2025-08-02
13128,8442,14,2020-07-16
13129,4157,75,2024-09-28
13130,1126,81,2023-06-03
13131,6242,46,2019-10-05
13132,7774,80,2020-03-21
13133,471,9,2020-03-28
13134,4314,67,2025-07-03
13135,4127,36,2023-04-28
13136,7897,26,2020-06-18
13137,9120,26,2025-09-29
13138,838,74,2022-02-02
13139,1381,27,2024-03-12
13140,4045,30,2023-12-04
13141,5479,28,2023-01-30
13142,4809,10,2026-05-19
13143,5905,48,2022-06-27
13144,1967,55,2022-11-26
13145,9208,23,2025-04-12
13146,3487,31,2023-12-26
13147,2864,59,2019-06-16
13148,5861,1,2026-04-14
13149,2129,70,2021-11-28
13150,9492,46,2020-12-12
13151,8425,58,2022-01-21
13152,9886,13,2020-06-06
13153,1958,58,2020-06-01
13154,8056,64,2025-05-03
13155,9498,20,2024-11-23
13156,9408,55,2025-12-07
13157,1930,51,2025-06-12
13158,5114,45,2020-08-31
13159,7061,49,2020-08-12
13160,8949,52,2019-07-17
13161,2622,48,2022-10-20
13162,5252,74,2026-01-13
13163,9303,70,2020-06-27
13164,6667,21,2020-10-10
13165,4105,55,2020-05-22
13166,3760,76,2019-11-04
13167,6017,22,2025-04-19
13168,1158,40,2026-04-23
13169,4936,24,2025-01-22
13170,6010,17,2023-12-24
13171,8897,61,2019-07-03
13172,210,13,2023-10-11
13173,5995,40,2024-10-28
13174,1917,37,2021-10-18
13175,4355,50,2024-11-18
13176,9380,58,2019-08-26
13177,8384,52,2019-12-14
13178,5824,57,2021-06-02
13179,3190,71,2021-03-30
13180,6982,30,2020-01-06
13181,5924,80,2020-11-03
13182,1567,44,2020-04-15
13183,9342,58,2019-11-14
13184,3726,28,2025-10-17
13185,1460,47,2020-02-24
13186,3505,56,2022-04-15
13187,7337,33,2021-12-14
13188,5522,88,2022-01-18
13189,1506,64,2020-04-27
13190,8174,53,2021-08-15
13191,8128,31,2020-04-06
13192,6252,56,2019-12-08
13193,4544,56,2024-03-03
13194,5468,54,2025-01-20
13195,3053,27,2020-02-17
13196,8698,53,2025-08-23
13197,6537,58,2022-01-10
13198,3726,46,2025-11-05
13199,1189,56,2023-04-14
13200,819,56,2022-05-18
13201,747,84,2020-01-13
13202,8978,28,2023-11-09
13203,2438,49,2025-06-18
13204,4171,43,2022-06-21
13205,7101,83,2023-10-19
13206,4594,83,2024-02-21
13207,6599,51,2020-05-06
13208,2479,35,2022-05-05
13209,8685,42,2022-07-05
13210,1679,71,2022-07-24
13211,6883,56,2025-01-16
13212,813,30,2021-04-24
13213,1522,57,2023-12-10
13214,9824,42,2020-02-09
13215,7610,27,2025-07-25
13216,7112,41,2022-01-01
13217,2099,49,2020-08-09
13218,2265,24,2022-01-18
13219,4046,14,2019-12-26
13220,4340,2,2023-07-28
13221,3519,41,2024-01-14
13222,8772,68,2023-03-19
13223,8177,83,2020-02-28
13224,4213,48,2020-11-16
13225,1063,40,2024-09-10
13226,6233,60,2020-09-29
13227,5643,43,2020-11-12
13228,6716,29,2024-06-12
13229,7346,10,2023-08-29
13230,4255,31,2024-01-29
13231,8211,63,2021-09-08
13232,3796,53,2023-11-13
13233,6393,47,2024-05-11
13234,8416,6,2025-12-08
13235,8879,80,2023-01-28
13236,7249,61,2022-01-14
13237,9955,94,2024-03-21
13238,2289,74,2019-09-12
13239,2724,34,2021-04-18
13240,6342,35,2021-04-24
13241,3043,49,2022-06-10
13242,7391,27,2022-04-17
13243,6131,64,2025-04-07
13244,4789,59,2019-08-11
13245,2803,60,2022-05-20
13246,3733,90,2023-11-11
13247,8887,56,2022-12-08
13248,8445,48,2020-10-26
13249,7816,56,2021-08-23
13250,2562,67,2021-12-06
13251,8681,46,2019-12-29
13252,4161,44,2022-09-20
13253,8812,77,2026-04-26
13254,7256,32,2020-07-12
13255,2140,60,2023-05-16
13256,2025,32,2024-01-21
13257,5930,66,2023-12-26
13258,8019,16,2021-03-09
13259,2601,87,2023-12-06
13260,2938,33,2020-09-30
13261,3678,57,2025-03-22
13262,4459,84,2020-05-30
13263,8385,48,2021-10-31
13264,8013,0,2026-01-09
13265,8874,54,2019-08-16
13266,5253,63,2022-07-13
13267,8772,68,2023-06-28
13268,2796,85,2020-05-03
13269,8710,100,2022-11-08
13270,4391,21,2022-07-20
13271,8883,68,2025-05-29
13272,2604,33,2024-06-14
13273,4438,70,2020-02-24
13274,3600,35,2020-09-04
13275,5464,32,2020-11-06
13276,6197,71,2021-11-13
13277,1941,37,2025-01-01
13278,6878,68,2024-08-25
13279,6345,69,2023-11-25
13280,4915,6,2023-06-04
13281,7509,51,2022-01-18
13282,7893,62,2023-05-08
13283,8738,100,2022-05-10
13284,3917,59,2024-08-02
13285,5149,11,2020-12-21
13286,3904,55,2021-04-24
13287,6342,36,2021-02-02
13288,2920,26,2019-04-26
13289,401,52,2025-09-23
13290,9971,39,2025-05-20
13291,2383,18,2022-08-17
13292,9710,48,2019-09-01
13293,6941,58,2019-03-27
13294,2051,52,2026-01-28
13295,4174,88,2019-09-28
13296,6904,0,2022-03-26
13297,869,33,2019-09-06
13298,1490,68,2021-03-26
13299,6174,100,2025-06-09
13300,2924,18,2024-12-31
13301,5964,68,2025-03-18
13302,5349,21,2020-07-17
13303,3345,65,2023-07-04
13304,8729,25,2020-04-16
13305,1504,18,2022-02-03
13306,7752,76,2024-07-02
13307,8026,57,2026-02-14
13308,3589,10,2020-11-21
13309,4870,50,2019-06-16
13310,2029,72,2022-01-03
13311,7478,41,2022-03-10
13312,5281,86,2022-11-19
13313,8298,69,2021-01-04
13314,1762,22,2024-11-15
13315,6504,34,2022-02-09
13316,4282,40,2023-08-25
13317,1387,23,2024-09-29
13318,5399,39,2020-11-14
13319,5122,61,2021-04-26
13320,1401,27,2025-11-05
13321,198,0,2020-02-03
13322,7684,33,2025-09-27
13323,3668,16,2025-08-09
13324,8406,22,2024-06-03
13325,9062,39,2022-02-12
13326,5471,44,2019-09-02
13327,8050,60,2021-02-14
13328,6108,22,2021-09-08
13329,743,78,2024-10-20
13330,8859,44,2022-07-19
13331,2917,29,2023-11-22
13332,2448,61,2020-01-16
13333,3869,72,2024-09-29
13334,5763,21,2024-02-19
13335,3195,52,2024-12-23
13336,9848,37,2025-01-27
13337,8202,44,2020-06-19
13338,1805,33,2024-11-23
13339,7141,53,2022-02-21
13340,7463,45,2025-06-16
13341,2287,100,2023-01-04
13342,8014,85,2025-03-06
13343,670,31,2020-10-18
13344,894,52,2024-11-28
13345,1924,2,2025-03-17
13346,2142,59,2023-10-28
13347,9206,53,2025-04-05
13348,35,99,2024-01-14
13349,9934,53,2020-10-27
13350,4401,7,2025-04-11
13351,4157,49,2024-10-23
13352,8948,42,2022-03-19
13353,3003,50,2022-01-29
13354,9641,32,2020-04-16
13355,7493,33,2021-10-21
13356,163,27,2020-09-09
13357,3736,50,2024-04-26
13358,1326,21,2025-05-16
13359,6618,32,2022-05-04
13360,4874,64,2022-09-11
13361,7392,28,2022-03-11
13362,4691,81,2024-05-11
13363,2115,73,2024-05-05
13364,5261,0,2023-12-13
13365,7264,11,2020-03-27
13366,3484,50,2023-12-12
13367,8111,52,2022-02-15
13368,5761,58,2023-06-28
13369,254,72,2023-03-02
13370,5581,100,2019-08-11
13371,98,22,2023-10-26
13372,8849,26,2021-06-21
13373,2515,65,2021-10-31
13374,4204,2,2021-02-24
13375,3501,51,2023-11-05
13376,1882,52,2025-01-26
13377,304,41,2023-05-05
13378,8977,72,2019-10-15
13379,5811,57,2023-03-17
13380,4906,47,2024-09-15
13381,4452,33,2023-11-01
13382,9172,46,2021-02-26
13383,1243,49,2025-12-30
13384,7322,39,2024-05-12
13385,3846,19,2024-07-04
13386,7404,41,2021-10-30
13387,8974,50,2021-10-06
13388,3050,27,2022-06-05
13389,2094,22,2019-11-22
13390,871,10,2024-06-29
13391,3865,54,2022-06-02
13392,5667,51,2025-06-16
13393,7552,24,2022-10-23
13394,7156,65,2025-05-15
13395,7845,0,2024-02-15
13396,6670,27,2021-01-21
13397,9051,56,2024-07-13
13398,7531,67,2024-08-21
13399,1485,57,2019-08-11
13400,4171,20,2022-08-14
13401,491,60,2022-04-18
13402,7124,95,2021-11-10
13403,9444,70,2020-05-11
13404,697,79,2020-10-31
13405,1810,42,2026-05-25
13406,7120,49,2026-04-05
13407,9133,48,2023-08-05
13408,3442,65,2025-05-18
13409,9566,50,2024-05-13
13410,8506,41,2025-02-23
13411,8721,80,2022-07-02
13412,7547,74,2022-08-18
13413,5329,59,2025-10-07
13414,6567,39,2023-05-12
13415,2950,60,2022-12-14
13416,9648,33,2019-04-16
13417,4191,74,2022-01-01
13418,5090,16,2022-05-22
13419,3686,4,2023-09-29
13420,3646,12,2022-12-21
13421,5098,12,2021-03-14
13422,8496,64,2024-04-28
13423,4577,93,2021-04-09
13424,9160,62,2023-06-30
13425,3630,82,2021-11-08
13426,8545,30,2025-04-25
13427,2892,75,2023-10-31
13428,5886,29,2022-02-09
13429,6280,48,2022-08-09
13430,7655,63,2023-10-18
13431,2181,26,2022-12-02
13432,6016,70,2023-12-17
13433,1118,31,2019-07-09
13434,6599,40,2020-10-28
13435,1720,26,2020-10-22
13436,2622,45,2022-10-02
13437,2817,52,2024-08-08
13438,7578,55,2022-07-01
13439,9204,25,2021-07-08
13440,1626,44,2022-04-15
13441,5202,16,2024-08-07
13442,8049,37,2020-08-31
13443,9776,48,2020-04-08
13444,7114,69,2024-02-21
13445,7705,25,2020-06-25
13446,2311,56,2020-02-25
13447,2864,10,2019-07-02
13448,9179,48,2025-01-23
13449,3734,42,2025-12-20
13450,1195,74,2025-08-18
13451,5317,53,2026-02-01
13452,3049,59,2021-03-08
13453,4138,29,2022-02-23
13454,1943,69,2025-03-25
13455,3024,42,2021-08-17
13456,6123,7,2022-08-05
13457,3457,14,2023-11-04
13458,7226,28,2023-01-16
13459,657,63,2023-04-07
13460,3116,47,2024-07-31
13461,1263,34,2021-08-06
13462,8765,71,2024-01-13
13463,9712,6,2025-07-01
13464,1472,76,2024-12-17
13465,5901,18,2022-06-03
13466,8593,17,2020-01-16
13467,4562,14,2021-08-01
13468,4021,25,2023-11-23
13469,3011,70,2019-12-04
13470,9224,100,2022-10-19
13471,1077,43,2026-01-09
13472,5121,56,2023-06-18
13473,2437,15,2025-03-21
13474,1622,85,2019-11-26
13475,1732,70,2023-12-04
13476,1519,46,2021-08-10
13477,9644,100,2021-03-02
13478,8837,100,2020-07-14
13479,9424,69,2020-09-01
13480,2786,52,2019-04-09
13481,768,80,2020-04-10
13482,7033,23,2025-04-15
13483,8904,50,2025-04-19
13484,6784,71,2024-09-02
13485,6326,63,2023-09-15
13486,85,73,2025-06-20
13487,8887,15,2023-03-27
13488,1265,55,2025-12-16
13489,218,48,2025-03-09
13490,8632,31,2024-06-02
13491,8505,39,2021-05-06
13492,7460,53,2020-03-31
13493,1043,68,2021-08-27
13494,8378,55,2021-01-20
13495,1143,28,2023-05-17
13496,2971,51,2020-09-26
13497,9394,68,2021-09-29
13498,9568,54,2021-06-05
13499,4452,51,2024-01-20
13500,1366,33,2024-12-04
13501,9316,0,2022-10-02
13502,4484,40,2023-09-02
13503,2023,54,2024-03-05
13504,4663,81,2020-02-23
13505,603,11,2022-12-04
13506,4327,98,2021-11-13
13507,2263,41,2020-02-06
13508,1177,60,2019-07-30
13509,6617,5,2019-04-19
13510,7114,71,2023-11-29
13511,2751,10,2020-06-04
13512,4352,21,2024-12-16
13513,8530,25,2020-02-01
13514,3769,75,2022-05-30
13515,6069,69,2021-04-15
13516,2592,48,2025-08-31
13517,8893,61,2025-07-17
13518,7561,14,2023-01-17
13519,2793,66,2024-08-03
13520,1138,24,2023-02-01
13521,6888,10,2024-08-11
13522,6619,92,2020-08-12
13523,1400,100,2023-06-18
13524,693,64,2023-02-07
13525,5684,90,2025-06-19
13526,8065,17,2022-03-29
13527,2705,67,2019-05-03
13528,7559,15,2022-06-12
13529,4147,30,2024-05-15
13530,9795,72,2026-01-04
13531,6530,50,2019-05-31
13532,3021,38,2022-06-13
13533,2121,33,2025-01-17
13534,9782,46,2025-06-10
13535,7174,72,2021-04-08
13536,1898,79,2024-10-24
13537,8499,42,2021-11-19
13538,366,90,2025-12-11
13539,8918,100,2021-04-27
13540,6999,60,2019-09-11
13541,5598,69,2023-01-01
13542,6849,41,2024-07-14
13543,299,84,2021-07-11
13544,5797,78,2022-11-29
13545,2630,36,2019-12-02
13546,123,20,2023-06-06
13547,5624,77,2019-12-14
13548,1664,79,2022-05-03
13549,4101,59,2020-05-09
13550,4505,51,2024-04-30
13551,3479,43,2022-11-08
13552,7633,67,2020-12-02
13553,5167,38,2021-11-04
13554,8390,49,2019-04-05
13555,9290,74,2024-03-31
13556,9629,6,2024-05-22
13557,8270,62,2023-02-14
13558,4014,0,2021-07-29
13559,8906,70,2021-05-10
13560,2146,76,2022-05-20
13561,7703,12,2019-09-10
13562,9701,90,2021-08-31
13563,8135,29,2024-11-02
13564,7465,92,2020-12-18
13565,9413,20,2024-12-14
13566,2752,72,2020-11-19
13567,4558,64,2019-05-21
13568,7590,27,2020-07-14
13569,391,42,2024-08-29
13570,2167,61,2024-10-21
13571,8974,47,2021-08-07
13572,7330,47,2025-11-02
13573,3820,53,2020-01-31
13574,439,0,2020-09-02
13575,8312,10,2026-01-23
13576,3793,59,2022-04-19
13577,5945,49,2021-03-26
13578,8716,75,2022-08-05
13579,2889,63,2025-09-26
13580,7052,48,2019-12-11
13581,1299,22,2022-10-17
13582,5436,81,2024-01-28
13583,2865,19,2023-01-24
13584,1753,58,2021-08-20
13585,3847,0,2023-10-18
13586,6781,53,2019-06-05
13587,4707,67,2021-06-22
13588,4433,10,2023-02-10
13589,5491,69,2023-09-11
13590,5431,47,2022-10-08
13591,1735,75,2026-05-10
13592,3294,46,2019-11-23
13593,496,0,2026-02-23
13594,7630,77,2025-01-04
13595,8986,29,2019-11-03
13596,5642,73,2025-01-05
13597,3993,36,2020-04-12
13598,1624,100,2025-01-14
13599,6360,50,2025-03-04
13600,8087,49,2019-03-27
